customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaperlessBilling,PaymentMethod,InternetService,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,revenue_segment,early_churn_flag,risk_profile,Churn,churn_flag
5529-GIBVH,Female,No,false,false,47,25-48 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,20.15,1046.2,Low Value,No,Normal,false,0
4187-CINZD,Female,Yes,false,false,46,25-48 Months,One year,false,Credit card (automatic),Fiber optic,No,Yes,Yes,95.25,4424.2,High Value,No,Normal,true,1
9992-UJOEL,Male,No,false,false,2,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,50.3,92.75,Mid Value,No,Normal,false,0
4741-WWJQZ,Female,No,true,false,2,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,No,No,80.15,194.55,High Value,No,High Risk,false,0
6625-UTXEW,Female,No,true,false,12,12-24 Months,Month-to-month,true,Electronic check,DSL,No,No,No,51.25,612.1,Mid Value,No,Normal,false,0
6818-WOBHJ,Female,Yes,true,false,68,49+ Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,No,Yes,89.6,6127.6,High Value,No,Normal,true,1
6244-BESBM,Male,No,true,true,69,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,95.2,6671.7,High Value,No,Normal,false,0
1004-NOZNR,Male,Yes,false,true,56,49+ Months,One year,false,Credit card (automatic),Fiber optic,No,Yes,Yes,94.8,5264.3,High Value,No,Normal,false,0
1251-STYSZ,Female,Yes,false,false,4,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,80.25,303.7,High Value,No,High Risk,false,0
2612-PHGOX,Male,No,true,false,64,49+ Months,Two year,true,Bank transfer (automatic),DSL,Yes,Yes,No,76.1,4818.8,High Value,No,Normal,false,0
2408-TZMJL,Male,No,true,false,59,49+ Months,One year,true,Electronic check,Fiber optic,No,Yes,Yes,110.15,6448.05,High Value,No,Normal,true,1
8480-PPONV,Male,No,true,true,62,49+ Months,Two year,false,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,115.55,7159.05,High Value,No,Normal,false,0
8780-IHCRN,Male,No,true,true,63,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,24.65,1574.5,Low Value,No,Normal,false,0
4598-ZADCK,Female,No,false,false,53,49+ Months,One year,true,Electronic check,DSL,Yes,Yes,No,53.6,2879.2,Mid Value,No,Normal,false,0
1257-SXUXQ,Male,No,true,true,5,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.45,86.05,Low Value,No,Normal,false,0
9681-KYGYB,Male,Yes,true,false,49,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,88.2,4159.45,High Value,No,Normal,false,0
7182-OVLBJ,Female,No,true,true,62,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,101.15,6638.35,High Value,No,Normal,false,0
5095-ETBRJ,Female,No,true,false,55,49+ Months,Two year,false,Mailed check,DSL,Yes,No,No,56.8,3112.05,Mid Value,No,Normal,false,0
7005-CYUIL,Female,Yes,true,false,71,49+ Months,Two year,true,Electronic check,Fiber optic,Yes,Yes,No,99.4,7168.25,High Value,No,Normal,false,0
4821-WQOYN,Female,No,true,true,72,49+ Months,Two year,true,Credit card (automatic),No,No internet service,No internet service,No internet service,20.1,1326.25,Low Value,No,Normal,false,0
4730-AWNAU,Male,No,true,true,36,25-48 Months,One year,false,Credit card (automatic),DSL,Yes,Yes,Yes,60.7,2234.55,Mid Value,No,Normal,false,0
3452-FLHYD,Male,No,true,false,25,25-48 Months,One year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.95,495.15,Low Value,No,Normal,false,0
2388-LAESQ,Female,Yes,true,false,72,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,114.85,8317.95,High Value,No,Normal,false,0
9531-NSBMR,Female,No,false,false,36,25-48 Months,One year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.25,679.8,Low Value,No,Normal,false,0
6260-ONULR,Male,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,Yes,Yes,62.8,62.8,Mid Value,No,Normal,false,0
4389-UEFCZ,Female,No,true,false,72,49+ Months,Two year,true,Electronic check,Fiber optic,No,Yes,Yes,105.5,7544.0,High Value,No,Normal,false,0
8711-LOBKY,Male,No,true,true,59,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.85,1188.25,Low Value,No,Normal,false,0
9134-CEQMF,Male,Yes,true,false,7,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,89.5,676.7,High Value,No,High Risk,true,1
8985-OOPOS,Female,No,false,false,1,0-11 Months,One year,false,Credit card (automatic),DSL,Yes,Yes,Yes,74.1,74.1,Mid Value,No,Normal,false,0
8800-ZKRFW,Female,No,true,true,30,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,107.5,3242.5,High Value,No,Normal,false,0
2616-FLVQC,Male,No,false,false,64,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.55,1240.15,Low Value,No,Normal,false,0
9968-FFVVH,Male,No,false,false,63,49+ Months,One year,false,Bank transfer (automatic),DSL,Yes,No,No,68.8,4111.35,Mid Value,No,Normal,false,0
3108-PCCGG,Male,Yes,true,false,72,49+ Months,Two year,false,Credit card (automatic),DSL,No,Yes,Yes,84.45,5899.85,High Value,No,Normal,false,0
7993-PYKOF,Male,No,true,false,8,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,75.0,632.95,Mid Value,No,High Risk,true,1
8390-FESFV,Female,No,false,false,62,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,Yes,Yes,84.5,5193.2,High Value,No,Normal,false,0
3022-BEXHZ,Male,No,true,true,67,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,111.2,7530.8,High Value,No,Normal,false,0
5027-XWQHA,Male,No,false,false,6,0-11 Months,Month-to-month,false,Electronic check,DSL,No,No,No,44.75,270.95,Mid Value,No,Normal,true,1
6248-TKCQV,Female,No,true,true,70,49+ Months,Two year,true,Bank transfer (automatic),DSL,Yes,Yes,Yes,80.6,5460.2,High Value,No,Normal,false,0
6729-GDNGC,Female,Yes,false,false,20,12-24 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,Yes,No,80.7,1614.2,High Value,No,Normal,false,0
6198-ZFIOJ,Female,No,false,false,5,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,75.6,402.5,High Value,No,High Risk,false,0
5989-OMNJE,Female,No,true,true,24,12-24 Months,One year,false,Electronic check,DSL,No,Yes,Yes,57.6,1367.75,Mid Value,No,Normal,false,0
4566-QVRRW,Female,No,true,false,11,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,44.05,483.7,Mid Value,No,Normal,true,1
1291-CUOCY,Male,No,true,false,72,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,110.6,7962.2,High Value,No,Normal,false,0
9795-SHUHB,Female,No,true,true,66,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,No,No,58.2,3810.8,Mid Value,No,Normal,false,0
3230-IUALN,Female,No,true,true,45,25-48 Months,Two year,true,Mailed check,DSL,Yes,Yes,Yes,81.0,3533.6,High Value,No,Normal,false,0
0042-RLHYP,Female,No,true,true,69,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.7,1396.9,Low Value,No,Normal,false,0
8519-IMDHU,Male,Yes,true,false,15,12-24 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,No,Yes,85.6,1345.55,High Value,No,Normal,true,1
4945-RVMTE,Female,No,false,false,28,25-48 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,Yes,No,59.55,1646.45,Mid Value,No,Normal,false,0
0201-OAMXR,Female,No,false,false,70,49+ Months,One year,false,Credit card (automatic),Fiber optic,Yes,Yes,Yes,115.55,8127.6,High Value,No,Normal,true,1
1866-NXPSP,Female,No,false,false,36,25-48 Months,One year,true,Mailed check,DSL,Yes,No,Yes,75.55,2680.15,High Value,No,Normal,false,0
3372-KWFBM,Male,Yes,false,false,16,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,86.6,1281.0,High Value,No,Normal,true,1
7831-QGOXH,Female,No,false,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,85.2,1553.9,High Value,No,Normal,true,1
6393-WRYZE,Female,No,true,false,34,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,97.65,3207.55,High Value,No,Normal,true,1
3941-XTSKM,Male,No,true,true,42,25-48 Months,One year,true,Credit card (automatic),DSL,No,No,Yes,45.1,2049.05,Mid Value,No,Normal,false,0
1661-CZBAU,Male,No,false,false,48,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,No,Yes,70.95,3629.2,Mid Value,No,Normal,false,0
6599-RCLCJ,Male,No,true,false,47,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,109.55,5124.55,High Value,No,Normal,true,1
9831-BPFRI,Female,No,true,true,39,25-48 Months,One year,true,Electronic check,Fiber optic,Yes,No,No,89.55,3474.45,High Value,No,Normal,true,1
5158-RIVOP,Female,No,true,true,11,0-11 Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.9,202.3,Low Value,No,Normal,false,0
9788-YTFGE,Male,No,false,false,7,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,19.95,147.5,Low Value,No,Normal,false,0
9277-JOOMO,Female,No,false,false,3,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,24.6,86.35,Low Value,No,Normal,false,0
1907-YLNYW,Male,No,false,false,8,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,66.7,579.0,Mid Value,No,Normal,false,0
1725-MIMXW,Male,No,false,true,1,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,19.45,19.45,Low Value,Early Churn,Normal,true,1
8947-YRTDV,Male,No,true,true,32,25-48 Months,One year,false,Mailed check,Fiber optic,No,No,Yes,94.8,3131.55,High Value,No,Normal,false,0
3161-ONRWK,Male,No,true,true,60,49+ Months,One year,true,Bank transfer (automatic),DSL,Yes,No,No,65.85,3928.3,Mid Value,No,Normal,false,0
0114-RSRRW,Female,No,true,false,10,0-11 Months,Month-to-month,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.95,187.75,Low Value,No,Normal,false,0
4565-NLZBV,Female,No,true,false,71,49+ Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.65,1710.15,Low Value,No,Normal,false,0
0031-PVLZI,Female,No,true,true,4,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.35,76.35,Low Value,Early Churn,Normal,true,1
7206-GZCDC,Female,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,69.25,69.25,Mid Value,Early Churn,Normal,true,1
6682-VCIXC,Female,No,true,true,43,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,Yes,No,51.25,2151.6,Mid Value,No,Normal,false,0
4791-QRGMF,Male,No,true,false,59,49+ Months,One year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,99.5,5961.1,High Value,No,Normal,true,1
6475-VHUIZ,Female,No,true,false,23,12-24 Months,Month-to-month,false,Electronic check,DSL,Yes,No,No,54.25,1221.55,Mid Value,No,Normal,false,0
3910-MRQOY,Female,No,true,false,72,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.4,1496.45,Low Value,No,Normal,false,0
0661-WCQNQ,Male,No,true,false,22,12-24 Months,One year,true,Credit card (automatic),DSL,Yes,No,No,56.25,1292.2,Mid Value,No,Normal,false,0
7537-RBWEA,Female,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,25.15,25.15,Low Value,No,Normal,false,0
4656-CAURT,Male,No,false,false,69,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,23.95,1713.1,Low Value,No,Normal,false,0
0121-SNYRK,Male,No,false,false,50,49+ Months,One year,true,Mailed check,DSL,Yes,No,No,35.4,1748.9,Mid Value,No,Normal,false,0
1768-ZAIFU,Female,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,25.2,25.2,Low Value,Early Churn,Normal,true,1
4671-LXRDQ,Male,No,false,false,2,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,45.0,96.45,Mid Value,Early Churn,Normal,true,1
3733-LSYCE,Female,No,true,false,15,12-24 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,75.35,1114.55,High Value,No,Normal,false,0
6265-FRMTQ,Male,No,false,false,31,25-48 Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.4,609.1,Low Value,No,Normal,false,0
1934-SJVJK,Male,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.15,20.15,Low Value,Early Churn,Normal,true,1
3838-OZURD,Male,No,true,false,66,49+ Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,Yes,Yes,105.0,7133.25,High Value,No,Normal,true,1
1371-DWPAZ,Female,No,true,true,0,0-11 Months,Two year,false,Credit card (automatic),DSL,Yes,Yes,No,56.05,,Mid Value,No,Normal,false,0
9269-CQOOL,Male,No,false,true,3,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,Yes,No,54.7,169.45,Mid Value,Early Churn,Normal,true,1
2017-CCBLH,Female,No,false,false,8,0-11 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,20.0,141.6,Low Value,No,Normal,false,0
7690-KPNCU,Male,No,true,true,64,49+ Months,One year,true,Credit card (automatic),DSL,No,Yes,Yes,73.05,4688.65,Mid Value,No,Normal,false,0
0536-BGFMZ,Female,No,true,false,28,25-48 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.5,563.05,Low Value,No,Normal,false,0
2293-IJWPS,Female,No,true,false,57,49+ Months,One year,true,Credit card (automatic),Fiber optic,No,Yes,Yes,100.75,5985.0,High Value,No,Normal,false,0
2845-HSJCY,Female,No,true,true,14,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,87.25,1258.6,High Value,No,Normal,true,1
5469-NUJUR,Male,No,false,false,19,12-24 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,19.95,373.5,Low Value,No,Normal,false,0
1184-PJVDB,Male,No,true,false,10,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,79.95,857.2,High Value,No,High Risk,true,1
2625-TRCZQ,Female,No,true,false,51,49+ Months,Month-to-month,true,Electronic check,DSL,No,Yes,Yes,49.65,2553.35,Mid Value,No,Normal,false,0
4102-HLENU,Female,No,true,false,67,49+ Months,Two year,false,Mailed check,DSL,No,No,No,65.65,4322.85,Mid Value,No,Normal,false,0
7266-GSSJX,Male,No,true,true,11,0-11 Months,Month-to-month,true,Electronic check,No,No internet service,No internet service,No internet service,20.45,250.8,Low Value,No,Normal,false,0
7722-VJRQD,Male,No,true,true,72,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,Yes,Yes,60.95,4549.05,Mid Value,No,Normal,false,0
7073-QETQY,Male,No,true,true,66,49+ Months,One year,true,Electronic check,No,No internet service,No internet service,No internet service,20.35,1359.5,Low Value,No,Normal,false,0
9415-DPEWS,Female,No,false,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,No,88.35,1639.3,High Value,No,Normal,true,1
5624-RYAMH,Female,No,false,false,9,0-11 Months,Month-to-month,true,Electronic check,No,No internet service,No internet service,No internet service,19.5,178.85,Low Value,No,Normal,false,0
0196-JTUQI,Female,No,false,false,9,0-11 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,No,No,75.2,633.85,High Value,No,High Risk,false,0
7130-YXBRO,Male,No,true,false,48,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,111.45,5315.1,High Value,No,Normal,false,0
9272-LSVYH,Male,No,false,false,10,0-11 Months,Month-to-month,false,Mailed check,Fiber optic,No,No,No,70.15,735.5,Mid Value,No,High Risk,false,0
7943-RQCHR,Female,No,false,false,9,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,94.75,889.9,High Value,No,High Risk,true,1
3793-MMFUH,Female,Yes,false,false,13,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,95.05,1290.0,High Value,No,Normal,true,1
3249-ZPQRG,Male,No,false,false,4,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,78.45,330.05,High Value,Early Churn,High Risk,true,1
2568-BRGYX,Male,No,false,false,4,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,70.2,237.95,Mid Value,Early Churn,High Risk,true,1
3084-DOWLE,Female,No,true,false,72,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,Yes,Yes,92.0,6474.4,High Value,No,Normal,false,0
1084-MNSMJ,Female,No,true,true,51,49+ Months,Two year,false,Credit card (automatic),DSL,Yes,Yes,Yes,85.5,4421.95,High Value,No,Normal,false,0
7721-JXEAW,Male,No,true,false,59,49+ Months,Month-to-month,true,Bank transfer (automatic),DSL,No,No,Yes,41.05,2452.7,Mid Value,No,Normal,true,1
7249-WBIYX,Male,No,true,false,10,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,85.6,813.85,High Value,No,High Risk,true,1
4238-HFHSN,Male,Yes,true,false,61,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,82.15,4904.85,High Value,No,Normal,false,0
6250-CGGUN,Male,No,false,false,54,49+ Months,One year,false,Electronic check,Fiber optic,Yes,No,No,84.4,4484.05,High Value,No,Normal,false,0
5478-JJVZK,Female,No,false,false,33,25-48 Months,Month-to-month,true,Mailed check,DSL,No,No,No,60.9,2033.85,Mid Value,No,Normal,false,0
7596-IIWYC,Female,No,false,false,27,25-48 Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.25,538.2,Low Value,No,Normal,false,0
6567-HOOPW,Female,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,79.2,79.2,High Value,Early Churn,High Risk,true,1
9793-WECQC,Male,No,false,false,23,12-24 Months,Month-to-month,false,Mailed check,Fiber optic,No,Yes,Yes,95.3,2192.9,High Value,No,Normal,false,0
4291-HPAXL,Male,No,false,true,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.85,19.85,Low Value,No,Normal,false,0
8999-YPYBV,Male,No,true,true,45,25-48 Months,Two year,true,Mailed check,DSL,Yes,Yes,Yes,84.35,3858.05,High Value,No,Normal,false,0
1839-FBNFR,Female,No,true,true,39,25-48 Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.85,854.8,Low Value,No,Normal,false,0
3164-AALRN,Male,No,false,false,5,0-11 Months,One year,true,Mailed check,DSL,No,Yes,Yes,70.0,347.4,Mid Value,Early Churn,Normal,true,1
3071-MVJCD,Male,No,true,true,72,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,Yes,No,82.3,5815.15,High Value,No,Normal,false,0
1697-BCSHV,Female,No,true,true,58,49+ Months,Month-to-month,true,Bank transfer (automatic),DSL,No,Yes,No,66.8,3970.4,Mid Value,No,Normal,false,0
0562-KBDVM,Female,No,false,false,70,49+ Months,Two year,true,Bank transfer (automatic),DSL,Yes,No,No,44.6,3058.15,Mid Value,No,Normal,false,0
1131-SUEKT,Male,No,true,true,61,49+ Months,One year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,98.45,6145.2,High Value,No,Normal,false,0
